4okd2JS9bVgNX2S13oT1J1EyUQTi1qADAREgs1KbJsz4,1,
D9qcXqkAy5jHtsDJpqx2aYfdm35Krgmc6zwqgdV9J9uZ,4,
CNRQ6R6mbD4VjK9TpDjUfuTtx3cH1ygojGox8AEK5WYn,1,
9rhhrUR5scg5icefdNc9ytU8VqjQqrLwyWF5od8wi7EY,1,
DQTvYJE3ahDXEmin7Tcq3QgDL2UjW2BTM5WfdbmVzXFZ,1,
84EP86XSYJADvFwKPZwcQUqhxaTRPyASji8jJ3rBoPEd,1,
86FWCis17EKLZKu98pdga53XkJdTyXMxYT5zAMArsUwx,1,
AR2aCQ9qHXmy2J5hzn5sTYcextg1bW8uWqM4PoLDjgTs,1,
3zWJ821qmjBnvhKMHj4ZnfrZxBVvwrmKMb7osz44UYYa,1,
GftjMawt5PzoRToAXJSpwB4zcW1qmjs6MgRXX1Vje6CB,1,
47ipbJBBbV7P3qofpQ9mEYJxQ9Jr7wndEbWKYBKX5bMB,1,
BYaVkZfyoEzgBAdmquqrPA2Qa35X2EJwMqrqQzG6vyJV,1,
FjPPzNPetzQ7Pzb1bFsJJyxMNfGwga4UWJitTDEjcZCF,6,
BXKxNAT3oWur75kXuCN7zsWg6LUFPBbFtT3gS7NzNtGM,1,
APpPdkZ6Xdj8L9mVkKPWZrKpSAyr1FNPQVfvzHkBBqLm,1,
BqL2qSgVDGhHk5vSZoFc7Hn2VYUYvFEDUFCggNxz6CZZ,1,
6cEszvcxmjVAdmENMMEGbEFZoN1oUqHQGCJ34PoauMrS,1,
CCrrz2bD14e6owXa4kZF5peGLg5q9JFHXn9YHc3YKg9t,1,
FaxsKmdgZS1Gau1swEYaNoVTEcYU5EvN6eiPkrANxRgq,2,
2hYV8zhziSmfDrqQCxXGRBkQRteBaQ8QwQoGe334pEuc,2,
EEQH9voLCfyWnkVCyu9QJS18uoj6FpDvbKxkZGmL8GDz,1,
EYiu1Lsb8HhUWnLMYfVUxKfT9bZRF3W7HCzgSd1kaMHF,1,
7n8TP6TCW4siusfsF3n1zSGMgySyVtPTNKr3YYoM78YT,1,
E36QUJRZJXvMXHN3iq2R8XSuTPejk4a9yfWr6TzJJ66s,1,
DrBLCfTz8g46HHAL69ZGJsKYJymRJD4jSMEqeknFtit3,3,
CcEwWPraNxjqhjP2nuPiMKqWAFZB48kAhZj2HaYf1TtN,1,
HLD3ktvbAZTexLUqXxGm6uYcArJYQ2D4LkK13LMCaEZ8,1,
3qCyxUVBnSGE3ptpqMex3kWsgj1e5M6bL6TdKcVH2omJ,1,
Efd66fpNMAaT7N6oFkTwaer5yVsrT4rDdKiz5cgRdqoA,3,
FktcnikWYswwvRv1vc9Jqt2S6WeYG5CWGzwfUdJy6DNu,1,
G4F6f1emZqkN1D6xVkk3pzLHyzoaFycsmEQMTZbEN1WC,4,
JpyhfeShLucjBgnw2s5DFNEs3xLn26rb2zYK6KYNJmi,1,
D4Z6bycSwPrdjzwDKAcz1AheLcoGMC4hpqknYGszw4Rw,2,
CJ6Agy95Aw9Ps7VSPcq5UQ9xt5HAF264VrzAGEQ6zd9e,1,
4vMkphENkatt6f3vqDQHf3ZXLF86Zuw712ZxMM2Sp18T,1,
DRjCSeYc7GwsJhqMQJvTX4wPcbyMxq4uyKJUWtVRXC1a,21,
G2PWDmcAgmBDHCZLx3oA9niT8t72f273kyHgjzbLiBHE,1,
8vRUMSPq3mfe43XiJTP4h26QsLT4f5idXP94KVWENb5d,2,
7awDnnsaqSgjuzfaJm4KMDNLYSJpTsXx6SD556irRrq6,2,
B9eWorCGPVdgsrsCeXG8mh98oGJ3AtQigbyFM7bQSuQ5,1,
635KxDPabeHnm7bPPVoR2sSiw4kPzD7HAccK697yrfAM,1,
Dv5hxFozRqDRRi6TwcRxZcWffbsnD7qEnrGLiMgzAt7W,1,
4ZWTRXqnHNS5aBjRf26kwa3hPUH8LLg6gTFyGrcemBms,1,
DrbNWW7k4SSAapaQ1CxUNz9pYbT7grZ5EFVbjiEYddeP,1,
HRMmyYMtMZRHSWA3etnT7QY5b35q9NSE1WNa7ki3W3g9,1,
6zQrNmork2RWMmruSE3Bv4vRctuCnyLuDaQVCSbuH5vM,1,
24TLN65J6tGsk1xqFXXXJUwzodp59fhrVm5mMwSaoCJ5,1,
DYj5SrWWL5csFYwmv5stqAdSEdiywjGWtkhHHWo5riVV,1,
Q3ccJFciaHAYZkpsy4YuYzBZNiQUezG3JdTBvMBxKSh,1,
9J35RpKASuKxAxBKtRqvc7au2qwDDqGsLjMj1kuBefR1,1,
FGzutZfdWZeQRJuCSyGB89RU21YsweUmd6jjAc1BuAA3,1,
EuRa5XE4BEAgNPWcBMAP6HBeo96C4Je2cEebu4VZp9wL,1,
9kMYkxrycDiNkXdBSEc58g6VaczjmGNSDVQk2p2CRJou,1,
3c3cM7RKxoSh9ANoq1yJjSy6EQ1Twqa7BDaHQng4PRTh,2,
6XSoG3rXMrmjbyE5gXgdqzbgBHhaTtamVRFMTFMWqBbQ,1,
